x-axis,1,2,F1
second,Volt,Volt,Volt
+4.735000E-03,-500.502507E-03,-55.225376E-03,-450.253206E-03
+4.740000E-03,-506.532658E-03,-51.908793E-03,-447.510530E-03
+4.745000E-03,-498.492457E-03,-46.602261E-03,-460.823519E-03
+4.750000E-03,-506.532658E-03,-41.295728E-03,-459.452181E-03
+4.755000E-03,-504.522608E-03,-38.642462E-03,-462.730379E-03
+4.760000E-03,-498.492457E-03,-33.335929E-03,-474.036410E-03
+4.765000E-03,-498.492457E-03,-28.692713E-03,-476.678988E-03
+4.770000E-03,-502.512557E-03,-25.376130E-03,-476.628939E-03
+4.775000E-03,-498.492457E-03,-22.059547E-03,-476.578890E-03
+4.780000E-03,-498.492457E-03,-17.416331E-03,-481.864047E-03
+4.785000E-03,-490.452256E-03,-12.773115E-03,-486.488559E-03
+4.790000E-03,-494.472357E-03,-9.456533E-03,-489.791781E-03
+4.795000E-03,-488.442206E-03,-3.486683E-03,-487.049105E-03
+4.800000E-03,-490.452256E-03,-1.496734E-03,-489.691684E-03
+4.805000E-03,-488.442206E-03,+3.809799E-03,-486.949008E-03
+4.810000E-03,-478.391955E-03,+6.463065E-03,-490.912875E-03
+4.815000E-03,-466.331653E-03,+11.106281E-03,-486.848910E-03
+4.820000E-03,-466.331653E-03,+14.422864E-03,-481.463656E-03
+4.825000E-03,-456.281402E-03,+20.392713E-03,-478.720980E-03
+4.830000E-03,-458.291452E-03,+25.035929E-03,-475.978304E-03
+4.835000E-03,-442.211051E-03,+29.679145E-03,-472.574984E-03
+4.840000E-03,-434.170850E-03,+32.995728E-03,-467.850374E-03
+4.845000E-03,-422.110548E-03,+36.312311E-03,-463.125765E-03
+4.850000E-03,-418.090448E-03,+42.282160E-03,-459.722445E-03
+4.855000E-03,-410.050247E-03,+46.262060E-03,-463.025667E-03
+4.860000E-03,-402.010046E-03,+51.568592E-03,-451.594515E-03
+4.865000E-03,-393.969845E-03,+54.221859E-03,-446.869905E-03
+4.870000E-03,-381.909544E-03,+58.201758E-03,-439.452669E-03
+4.875000E-03,-369.849242E-03,+62.181658E-03,-432.035432E-03
+4.880000E-03,-353.768840E-03,+67.488190E-03,-427.310823E-03
+4.885000E-03,-351.758790E-03,+69.478140E-03,-414.558381E-03
+4.890000E-03,-325.628137E-03,+74.121356E-03,-407.141144E-03
+4.895000E-03,-321.608037E-03,+75.447989E-03,-397.741974E-03
+4.900000E-03,-305.527635E-03,+80.754522E-03,-394.999298E-03
+4.905000E-03,-303.517585E-03,+83.407788E-03,-389.614044E-03
+4.910000E-03,-289.447233E-03,+87.387688E-03,-376.200958E-03
+4.915000E-03,-273.366831E-03,+89.377637E-03,-362.787872E-03
+4.920000E-03,-257.286429E-03,+94.020853E-03,-357.402618E-03
+4.925000E-03,-241.206028E-03,+96.674120E-03,-346.632109E-03
+4.930000E-03,-233.165827E-03,+101.980652E-03,-333.219023E-03
+4.935000E-03,-219.095475E-03,+101.980652E-03,-327.833769E-03
+4.940000E-03,-201.005023E-03,+104.633918E-03,-311.778105E-03
+4.945000E-03,-184.924621E-03,+106.623868E-03,-301.007596E-03
+4.950000E-03,-176.884420E-03,+111.267084E-03,-287.594510E-03
+4.955000E-03,-164.824119E-03,+112.593717E-03,-271.538846E-03
+4.960000E-03,-144.723617E-03,+112.593717E-03,-258.125759E-03
+4.965000E-03,-130.653265E-03,+115.910300E-03,-246.694607E-03
+4.970000E-03,-112.562813E-03,+117.900250E-03,-239.327419E-03
+4.975000E-03,-102.512562E-03,+120.553516E-03,-219.893458E-03
+4.980000E-03,-80.402009E-03,+123.206783E-03,-204.473414E-03
+4.985000E-03,-70.351758E-03,+125.860049E-03,-196.445582E-03
+4.990000E-03,-48.241206E-03,+127.186682E-03,-183.032496E-03
+4.995000E-03,-40.201005E-03,+126.523366E-03,-169.619409E-03
